user_id,is_child,name,restricted_tags,liked_cat
U55528,False,Kristen Edwards,,news
U73264,True,Tom Lawrence,SSH,sports
U20417,False,Jeremiah Rice,,weather
U1861,False,Patricia Allen,Sexual,kids
U11082,True,Alfred Crane,SSH,entertainment
U18895,False,Jason Wells,SSH,finance
U38433,False,Rachel Reed,,finance
U83101,False,Alejandro Reyes,SSH,travel
U28400,True,Dustin Hernandez,,lifestyle
U44741,True,Vanessa Lutz,,finance
U89575,False,Martha King,ED,foodanddrink
U14996,False,Linda Bowman,SSH,music
U20482,True,David Zavala,Sexual,health
U69422,False,Meghan King,,travel
U52284,False,Tricia Wilkinson,SSH,kids
U12654,False,James Allen,,travel
U5832,False,Chase Phillips,Violence,lifestyle
U76365,False,Heidi Garcia,Violence,news
U34806,False,Christopher Smith,,middleeast
U72442,True,Eric Green,SSH,sports
U88264,False,Paul Arnold,Sexual,northamerica
U27657,False,Stephanie Ashley,Violence,middleeast
U58794,True,Rachel Hubbard,,weather
U5784,False,Sara Love,Violence,health
U47161,True,Destiny May,Violence,sports
U35552,False,Pamela Weaver,Sexual,foodanddrink
U21506,True,Elizabeth Wilson,SSH,health
U62206,False,Mrs. Erica Robinson DVM,SSH,finance
U26083,False,Jay Williams,Violence,tv
U28094,True,Timothy Strickland,SSH,kids
U33295,True,Preston Hall,,weather
U5779,True,Elizabeth Schultz,,sports
U19959,False,Devin Rios,ED,northamerica
U50151,False,Kimberly Hammond,Violence,sports
U90529,True,Shirley Barber,,kids
U58226,False,Karen Martinez,SSH,lifestyle
U31952,True,Patricia Sanchez,ED,finance
U85942,True,Bianca Ball,Sexual,entertainment
U41876,False,Brenda Gordon,Sexual,travel
U90871,True,Daryl Rodriguez,Sexual,movies
U39985,True,Jennifer Weaver,ED,travel
U83553,True,Stephanie Carey,Violence,finance
U64353,False,David Lane,Violence,news
U37720,True,Cindy Kent,Violence,autos
U53303,True,Rachel Burns,SSH,tv
U11376,False,Kyle Porter,,kids
U1406,False,Benjamin Vaughn,SSH,weather
U83390,False,Michelle Perez,SSH,entertainment
U83729,True,Seth Adams DDS,,travel
U70215,True,Linda Hunt,Violence,middleeast
U69070,True,Courtney Herrera,Violence,finance
U7688,True,Michael Torres,ED,northamerica
U67293,False,Raymond Walker,Sexual,tv
U64086,False,Rachel Dawson,Violence,northamerica
U67239,True,David Clayton,Sexual,news
U37431,True,Kerri Martinez,Violence,lifestyle
U48889,False,Brendan Byrd,ED,news
U11507,True,Jesse Garcia,Sexual,foodanddrink
U93970,False,Alexis Mueller,Sexual,entertainment
U25478,False,Shannon Hunter,Sexual,finance
U42104,True,Alexander Anderson,Violence,news
U51026,True,Amber Adams,Sexual,tv
U65746,False,Nancy Mitchell,ED,autos
U83309,False,Jennifer Buckley,ED,video
U64766,False,Jasmine Johnson,ED,music
U36682,False,David Walters,Sexual,music
U33310,True,Meagan Morales,Sexual,sports
U3641,False,Tyler Hernandez,ED,tv
U42070,False,Gabriel Farrell,Violence,music
U40799,False,Amanda Kelly,SSH,entertainment
U66516,False,Rebecca Morgan,,lifestyle
U5208,True,Michael Johnson,,movies
U44887,True,Sherry Strickland,,health
U36963,True,Jose Pollard,Sexual,sports
U66138,False,Kelly Oneill,,travel
U56269,True,Anita Hudson,Sexual,finance
U70539,False,Sarah Bass,Violence,weather
U92015,False,Ashlee Compton,Sexual,kids
U24943,True,Cristian Roy,Sexual,travel
U43281,False,Tammy Barnett,Sexual,sports
U10787,True,Kenneth Haynes,SSH,northamerica
U3801,True,Brittany Schultz,,movies
U76806,False,Stacey Wilson,SSH,health
U30543,False,John Rodriguez,,northamerica
U78122,True,Sara Bradshaw,Sexual,foodanddrink
U37783,True,Andrew Schneider,Sexual,lifestyle
U54950,True,Janice Tyler,,tv
U72449,True,Cynthia Leonard,,finance
U24746,True,Mark Holden,SSH,weather
U72809,True,Samantha Hartman,ED,video
U11148,False,Danielle Paul,,tv
U44618,False,Marissa Anderson,Violence,weather
U33700,True,Nicholas Morris,Violence,autos
U50427,True,Kimberly Johnson,Sexual,music
U6643,False,Frank Morales,SSH,video
U58970,False,Allison Hodges,Violence,video
U57998,True,Brandon Proctor,Sexual,kids
U34738,True,Bill Knight,Violence,entertainment
U79041,True,Crystal Fletcher,ED,lifestyle
U27625,False,Dean Thompson,SSH,northamerica
U73749,True,Larry Dixon,Violence,middleeast
U77885,False,Linda Harmon,Sexual,health
U40112,False,Mr. Stephen Larson DDS,Sexual,weather
U51695,True,Christina Morris,ED,news
U21535,True,Robert Rodriguez,Violence,autos
U89418,True,Robert Brown,Sexual,middleeast
U42499,True,Heather Warner,,sports
U26627,True,Kevin Quinn,SSH,health
U60123,False,Martha Pham,ED,movies
U42272,True,Melissa Underwood,SSH,news
U75289,False,Juan Anderson,Violence,travel
U28952,True,Sherri Lara,SSH,video
U46518,True,Shane Rodriguez,,finance
U20878,False,Chase Williams,Violence,movies
U88610,False,Zachary Miller,SSH,middleeast
U79410,True,Roger Massey,Violence,news
U52629,True,John Wright,Sexual,kids
U8309,True,William Tyler,SSH,foodanddrink
U2105,True,Cameron Wright,ED,middleeast
U52604,False,Joshua Young,Violence,video
U81979,True,Stefanie Solis,Sexual,health
U25242,True,Dylan Brown,,weather
U75541,True,Melody Wolf,SSH,middleeast
U87898,True,Christina Williams,Violence,autos
U16305,True,Linda Rose MD,Violence,lifestyle
U72,True,Krystal Campbell,Sexual,news
U24930,False,Benjamin Mitchell,SSH,kids
U76400,True,Wayne Valdez,Sexual,health
U29967,False,Patrick Stewart,Violence,foodanddrink
U11998,False,Kevin Wagner,,finance
U56245,True,Cheyenne Burgess,SSH,autos
U35534,True,Madison Walker,Sexual,news
U86178,True,Julie Schmidt,ED,tv
U13880,False,Tracy Johnson,Sexual,travel
U5001,True,Thomas Johnson,,health
U31711,False,Connie Burton,ED,sports
U38425,False,Andrew Malone,ED,entertainment
U19898,True,Richard Andersen,,lifestyle
U17058,False,Brian Klein,SSH,kids
U18309,True,Dr. Stephen Hubbard,SSH,tv
U24192,True,Michael Garcia,Sexual,music
U71439,True,Holly French,,finance
U62560,True,Barbara Taylor,ED,autos
U64746,False,Margaret Moses,SSH,weather
U59105,True,Matthew Pierce,Sexual,middleeast
U70410,True,Judy Torres,Violence,sports
U54054,True,Felicia Tran,Violence,finance
U41906,False,Lance Rollins,Sexual,news
U89328,True,Zoe Williams,,finance
U23740,False,Debra Meadows,Violence,middleeast
U49070,True,Heather Carney,,finance
U5689,False,Jessica Morris,SSH,tv
U15847,True,Christopher Reed,,foodanddrink
U67072,False,Oscar James,,foodanddrink
U82757,True,Raymond Gardner,Sexual,movies
U73007,True,Raymond Smith,,autos
U18871,True,Andrew Ingram MD,Violence,sports
U69932,False,Laurie Montoya,Violence,autos
U32302,True,Cynthia Martin,Violence,finance
U81348,False,Mary Dixon,,northamerica
U81785,False,Beth Hanson,SSH,weather
U80077,True,Kim Nixon,Sexual,news
U55065,False,Melissa Park,SSH,news
U51319,False,Douglas Williams,,entertainment
U90866,False,Collin Brown,ED,weather
U31581,True,Blake David,SSH,video
U64651,False,Hannah Lowe,Violence,weather
U9989,True,Megan Davila,Sexual,weather
U6342,True,Alyssa Anderson,SSH,lifestyle
U26317,True,Mrs. Susan Allen,,sports
U52148,True,Timothy Newton,Violence,music
U54146,False,William Powell,SSH,finance
U19896,True,Daniel Johnson,Violence,travel
U13017,True,Ronald Silva,Sexual,health
U49886,False,Lauren Moore,Violence,tv
U55698,True,Mark Hines,Sexual,northamerica
U12742,True,Robert Sampson,ED,foodanddrink
U35937,False,Lydia Glenn,SSH,autos
U602,True,Christie Harris,Sexual,entertainment
U29625,True,Wyatt Barnes,ED,health
U55954,True,Benjamin Torres,ED,autos
U59884,False,Johnny Rogers,SSH,kids
U54876,False,Rodney James,Sexual,sports
U62636,False,Courtney Williams,Sexual,finance
U28687,True,Samuel Rodriguez,SSH,music
U43163,False,Alexander Hernandez,Violence,tv
U37710,False,Beth Harris,ED,travel
U92337,True,Michael Rogers,Sexual,entertainment
U22034,False,Michelle Richardson,,travel
U34437,False,Barbara Mason,,kids
U74977,False,Sergio Gutierrez,SSH,kids
U28654,False,Emily Griffith,ED,music
U62365,True,Amanda Campos,ED,finance
U31945,True,Robert Holt,,lifestyle
U82704,True,Kimberly Mclaughlin,,autos
U34556,True,Melissa Burns,ED,foodanddrink
U64878,True,Joseph Glass,ED,northamerica
U89334,True,Laura Parker,,tv
U2394,False,Jason Alvarez,Violence,movies
U16833,True,John Brown,SSH,movies
U7951,True,Debra Dorsey,Sexual,foodanddrink
U37432,False,Jacob Lee,,news
U91918,False,Lauren Perez,Violence,movies
U57067,True,William Gonzalez,,finance
U5643,True,Shawn Perez MD,Violence,music
U25373,True,Michael Townsend,Violence,northamerica
U30834,False,Glen Reynolds,Sexual,travel
U10115,True,Matthew Wallace,Sexual,middleeast
U65886,True,Linda Gonzalez,SSH,lifestyle
U53509,True,Brandy Walters,ED,video
U91062,False,John Burke,ED,weather
U63600,True,Sherri Olson,,health
U35299,False,Nicole Oliver,Violence,kids
U76933,True,David Gates,ED,middleeast
U82349,False,Tammy Martinez,Sexual,tv
U54903,True,Kelly Beltran,Violence,lifestyle
U7085,False,Rodney Brennan,Sexual,video
U35690,False,David Allen,SSH,video
U46372,False,Caleb Parker,Sexual,news
U59889,True,Scott Harris,ED,entertainment
U89037,False,Jeffrey Cortez,Sexual,finance
U84367,False,Monica Cole,ED,travel
U9240,True,Melissa Flynn,SSH,entertainment
U47113,True,Richard Taylor,ED,video
U55281,True,Ronald Reynolds,ED,foodanddrink
U93999,True,Collin Nash,Sexual,lifestyle
U63277,False,Sarah Sheppard,Violence,foodanddrink
U21902,True,Carolyn Wise,Sexual,foodanddrink
U82859,True,Connor Thompson,Violence,middleeast
U3720,True,Kathy Taylor,,video
U67023,True,Cindy Aguilar,Violence,entertainment
U16204,False,Matthew Garcia,,news
U11274,False,Kristi Montgomery,Sexual,tv
U21766,True,Thomas Skinner,Sexual,northamerica
U18018,False,Christy Rivas,SSH,middleeast
U86342,True,Michael Rivera,Violence,news
U81499,True,Robert Rodriguez,,tv
U35377,False,Jamie Fields,ED,entertainment
U10971,False,Robert Carroll,Sexual,tv
U27477,True,Tyler Warren IV,SSH,health
U37943,True,Bradley Holmes,SSH,news
U71514,True,Carlos Haynes,Sexual,travel
U47250,False,Ryan Benson,SSH,weather
U6134,False,Jason Gamble,Sexual,lifestyle
U41371,True,Maurice Day,Violence,news
U68004,False,Julie Potter,,northamerica
U79949,True,Bill Page,,lifestyle
U59968,True,Andrew Carpenter,Sexual,music
U42811,True,John Guerrero,SSH,news
U17432,False,Sean Sloan,Sexual,foodanddrink
U45461,True,Michele Johnson,Violence,autos
U74621,False,John Conley,Violence,middleeast
U40776,True,Trevor Frazier,Sexual,health
U5130,False,Lindsay Harding,,northamerica
U82096,True,Justin Sullivan,Sexual,kids
U78853,False,Nicole Young,SSH,movies
U4112,False,Blake Gonzalez,Violence,travel
U54160,False,Megan Mccoy DVM,,tv
U32049,True,Evelyn Walker,Violence,foodanddrink
U19745,False,Zachary Jones,ED,autos
U28711,False,Scott Hines,ED,autos
U78905,True,Nicole Leblanc,Sexual,foodanddrink
U37888,False,Matthew Bradshaw,Violence,sports
U27488,True,Mark Simmons,Sexual,foodanddrink
U85933,False,Jeffrey Doyle,ED,middleeast
U77446,False,David Bowen,SSH,lifestyle
U35476,True,Matthew Garner,ED,health
U4728,True,Travis Wilson,SSH,sports
U61183,False,Jim Stephens,Sexual,tv
U36415,False,Natalie Reilly,SSH,autos
U84703,True,Michael Allison,SSH,health
U38993,False,Amy Berry,SSH,music
U18675,True,Julie Hartman,,middleeast
U57341,True,Jessica Snow,Sexual,weather
U93582,False,Eric Wiggins,Sexual,travel
U36677,False,David Guzman,SSH,finance
U27555,False,Dana Flores,ED,health
U20592,False,Elizabeth Santana,Sexual,sports
U1222,True,Amanda May,Violence,finance
U25272,False,Dave Huerta,ED,travel
U75619,False,Aaron Daugherty,Violence,lifestyle
U14498,False,Sarah Morton,,travel
U47138,True,John Barnes,Violence,music
U84995,False,Lori Mcneil,,kids
U74008,True,Barbara Combs,,sports
U86401,False,Jorge Chavez,Violence,lifestyle
U38401,False,Thomas Chambers,Violence,entertainment
U12852,False,Bianca Perez,Violence,lifestyle
U92931,True,Laura Ayala,SSH,news
U86631,False,Scott Kaiser,ED,health
U51163,False,Juan Ramirez,Violence,finance
U34984,False,Jamie Jones,,music
U26084,False,Jason Jimenez,Violence,video
U58881,True,Jillian Patel,Violence,entertainment
U16885,False,Jason Gray,Sexual,weather
U1206,True,Jennifer Casey,Sexual,news
U8444,True,Dr. Marvin George MD,Sexual,music
U85440,True,John Parsons,,movies
U42102,False,Troy Martinez,Violence,travel
U33919,True,Randy Miller,Violence,entertainment
U4786,True,Sheila Russell,Violence,health
U67028,True,Mike Schmitt,,autos
U13334,True,Savannah Long,ED,northamerica
U47529,False,Jeffrey Anderson,Sexual,tv
U14412,True,Kevin Perez,Violence,northamerica
U20522,True,Kimberly Giles,ED,health
U310,True,Beth Bryant,SSH,lifestyle
U48345,False,Andrea Cowan,,entertainment
U43750,False,Cheryl Wallace,Violence,travel
U79901,False,Billy Lara,Violence,lifestyle
U41213,False,Tyler May,ED,autos
U34262,True,Anthony Santiago,Violence,kids
U54710,True,Jason Hull,,tv
U15488,True,Kayla Friedman,SSH,sports
U77463,False,Susan Howard,ED,news
U13574,False,Mrs. Angela Wells,Violence,travel
U40230,True,James Smith,ED,foodanddrink
U30389,True,Tonya Garrett,Sexual,lifestyle
U56855,True,Tina Allen,Violence,lifestyle
U68383,True,Andrea Price MD,ED,movies
U1699,False,Emily Graham,Violence,travel
U58779,True,James Foster,ED,autos
U1125,False,Shelley Bowers,,northamerica
U69677,False,Roger Fields,Sexual,news
U45993,True,Thomas Romero,SSH,entertainment
U92847,False,Brenda Haas,SSH,foodanddrink
U12722,True,John Gonzales,Sexual,kids
U64571,True,Lori Love,Violence,video
U80493,True,Marissa Cunningham,,middleeast
U8145,True,Terry Galloway,Violence,kids
U85299,True,Danielle Khan,,travel
U21718,True,Jeffrey Jackson IV,Violence,foodanddrink
U9406,True,Angela Nelson,SSH,news
U88552,True,Bryan Wood,Violence,video
U77175,True,Morgan Carlson,Violence,video
U31324,True,Beth Arnold,Sexual,video
U78747,True,Michael Odonnell,,northamerica
U74048,True,Adam Clark,Sexual,health
U45182,True,Hailey Cruz,SSH,middleeast
U89082,False,Krystal Caldwell,ED,entertainment
U13454,True,Karen Ortega PhD,,video
U57365,True,Christopher Orr,SSH,foodanddrink
U14378,False,James Ramirez,SSH,lifestyle
U42186,False,Phillip Craig,Violence,autos
U73975,True,Kathy Barry,Sexual,news
U25735,False,Denise Martin,SSH,travel
U23672,True,Jason Bullock,,finance
U69652,True,Lindsay Shaw,Violence,health
U11852,True,Brandon Kelly,SSH,autos
U25741,True,Melissa Lopez,SSH,northamerica
U28609,True,Shawn Baxter II,Violence,video
U1442,True,Grace Rivera,,foodanddrink
U93983,True,Daniel Paul,Violence,news
U70181,True,Mark Larsen,ED,health
U58621,True,Jacob Jenkins,ED,autos
U46502,True,Timothy Herring,Violence,lifestyle
U88133,True,Marc Abbott,,news
U21738,False,Brian Blackwell,Violence,middleeast
U73154,False,Jenna Price,,music
U36705,True,Tammy Rivas,Violence,finance
U70149,True,Susan Krause,ED,autos
U30570,True,Taylor Webb,,travel
U24473,True,Elizabeth Hill,,video
U14431,True,Gary Lucas,,tv
U44925,False,Nancy Rodriguez,ED,tv
U58476,False,Rachel Crane,SSH,middleeast
U92999,True,Sara Stevens,,middleeast
U64906,True,Amy Rodriguez,,health
U74347,True,Karen Glover,Sexual,travel
U58381,True,Joshua Carroll,,middleeast
U82886,False,Justin Martinez,Violence,foodanddrink
U88827,False,Veronica Coleman,Sexual,lifestyle
U80844,False,Amy Payne,,entertainment
U47253,True,Laura Castro,Sexual,kids
U71313,False,Katie Collins,ED,autos
U41437,False,Laura Alvarez,Violence,kids
U46539,True,Morgan Cook,ED,tv
U56919,True,Cindy Warren,Sexual,news
U66539,True,Jonathan Howell,Sexual,movies
U44534,False,Lisa Farmer,,health
U88799,True,Christopher White,Sexual,lifestyle
U27173,False,Tiffany Diaz,Sexual,entertainment
U77785,False,Richard Berry,SSH,finance
U93535,False,Peter Nash,ED,news
U20445,False,Anne Miranda,ED,foodanddrink
U82414,False,Chelsey Lewis,Sexual,movies
U49282,True,Russell Cabrera,,finance
U50516,False,Bryan Cruz,ED,lifestyle
U47672,True,Timothy Bartlett,SSH,health
U21595,False,Mark Weeks,ED,entertainment
U85622,True,John Hamilton,SSH,lifestyle
U86116,False,Grant Huffman,ED,travel
U34529,False,Angela Romero,Sexual,foodanddrink
U69157,False,Brandon Cannon,Violence,music
U41730,True,Emily Wolf,Sexual,northamerica
U3518,False,Linda Frazier,Sexual,autos
U15565,False,Tony Petersen,Violence,weather
U72275,True,Tracy Jensen,SSH,northamerica
U21571,True,Alan Brooks,Violence,foodanddrink
U71640,True,Tiffany Hernandez,SSH,autos
U33554,False,Brandon Jordan,,health
U54556,True,Michael Travis,ED,movies
U74932,False,James Liu,Violence,foodanddrink
U79024,False,Kevin Gonzalez,ED,movies
U12620,False,Joshua Mcintyre,Sexual,autos
U10518,False,Kelly Lee,Violence,news
U36763,True,Christina Carter,,news
U86896,False,Andrew Carlson,SSH,entertainment
U46554,False,Christopher Evans,Sexual,autos
U32722,False,Alexander Kelly,,northamerica
U13064,True,Rachel Chandler,ED,kids
U84716,False,Kelsey Snyder,Violence,music
U86355,False,Kathleen Wilson,Sexual,autos
U5104,False,Corey Webb,,kids
U66355,False,Melissa Carson,ED,northamerica
U31990,True,Alexandria Curry,SSH,sports
U12811,True,Rachael Terry,SSH,movies
U11579,False,Jerry Silva,Violence,sports
U49893,True,Peter Mann,Sexual,foodanddrink
U47333,True,Joseph Higgins,SSH,finance
U60088,True,Jared Payne,Sexual,middleeast
U62823,True,Samantha Leonard,SSH,northamerica
U44472,False,Amber Kelly,Violence,kids
U59452,True,Jose Kelly,ED,sports
U14803,False,Timothy Gray,ED,entertainment
U61972,False,Edward Watts,,health
U39264,False,Seth White,Sexual,foodanddrink
U89975,True,Kelly Carr,,lifestyle
U2629,True,Loretta Gallagher,,news
U8928,False,Ronald Perez,Sexual,middleeast
U87042,False,Julia Jordan,Violence,autos
U72957,True,David Wiggins,SSH,northamerica
U87678,True,Mr. John Parker DDS,SSH,middleeast
U31034,True,Patrick Stanley,ED,sports
U65153,False,Amanda Alvarez,ED,weather
U67903,False,Rebecca Knight,Sexual,travel
U78148,False,Matthew Rodriguez,Violence,video
U1896,True,Gloria Lawson,Sexual,travel
U69640,True,Ralph Cook,ED,foodanddrink
U6754,True,Steven Lawson,Violence,finance
U72934,True,Michael Lawrence,Violence,video
U47537,False,Katherine Edwards,SSH,sports
U53949,True,Carol Guerra,ED,finance
U75268,True,David Johnson,Sexual,news
U36669,False,Patricia Hodge,SSH,entertainment
U29410,False,Timothy Jennings,Violence,foodanddrink
U61352,True,Hannah Maxwell,Violence,northamerica
U4904,True,David Murphy,,tv
U87909,False,Bonnie Parker,SSH,video
U74787,False,Ronald Williams,Violence,kids
U62829,True,Lauren Christensen,,travel
U78572,False,Barbara Ellis,Sexual,travel
U6543,True,Rebecca Lester,SSH,kids
U65535,True,Mrs. Christina Jackson DVM,SSH,middleeast
U43348,True,Alexandra Wheeler,Sexual,foodanddrink
U21254,True,Jessica Gonzalez,,finance
U30809,False,Ashlee Yates,Sexual,video
U47280,True,Thomas Wong,SSH,news
U52863,True,Jennifer Lindsey,,entertainment
U73257,True,Mindy Williams,Sexual,autos
U91663,False,Sarah Chapman,Violence,weather
U63093,False,Courtney Dean,Violence,kids
U82219,False,Tyler Lewis,,autos
U45768,True,Francisco Gonzalez,,autos
U28103,True,Kelsey Smith,Sexual,northamerica
U15067,True,Mark Jenkins,SSH,middleeast
U26937,True,Kristen Hall,ED,northamerica
U77416,False,Penny Conner,Violence,weather
U40387,False,Courtney Le,SSH,middleeast
U5496,True,Erika Burns,Sexual,autos
U33033,False,Eric Howard,Sexual,middleeast
U88586,False,Logan Taylor,Violence,autos
U36698,False,Jason Harris,,travel
U72639,True,Michael Banks,Sexual,sports
U47962,False,Noah Campbell,SSH,news
U46889,True,Kelly Nguyen,Violence,music
U29502,False,James Hunter,Sexual,middleeast
U18853,True,Mary Thomas,Violence,music
U58996,False,Thomas Black,Sexual,finance
U21020,False,Suzanne Rodriguez,ED,news
U69429,False,Erik Rosario,,foodanddrink
U36108,True,Marc Gomez,,lifestyle
U38099,False,Heather Stone,Violence,weather
U1353,True,Alexander Ewing,Violence,travel
U3585,False,Douglas Taylor,Sexual,video
U43142,True,Jennifer Lewis,Violence,tv
U20348,True,Karen Chambers,Sexual,middleeast
U2478,True,Alec Gonzalez,,entertainment
U93822,False,Jill Nelson,SSH,music
U75790,True,John Norman,SSH,kids
U18564,False,Jonathan Johnson,SSH,finance
U33812,True,Bruce Owens,,sports
U382,True,Jessica Burgess,Violence,weather
U75582,False,Erin Foley,ED,autos
U24372,False,Robert Anderson,SSH,tv
U65170,True,Dorothy Dixon,,foodanddrink
U73664,False,Marcus Austin,Violence,finance
U53262,False,Abigail Lawrence,,music
U92,True,Heather Munoz,ED,health
U79423,False,Melissa Peterson,SSH,movies
U10748,True,David Johnson,,northamerica
U19519,True,April Smith,SSH,northamerica
U87104,True,Richard Molina,SSH,health
U10287,True,Kevin Mcclure,Violence,travel
U32852,False,Michael Hicks,SSH,music
U53219,False,John Rivera,Violence,sports
U61618,False,Mariah Brown,Sexual,travel
U78873,True,Darrell Lawson,SSH,kids
U43195,False,Stephen Thompson,ED,northamerica
U72982,False,Eddie Lara,Sexual,middleeast
U3887,True,Kimberly Ho,Sexual,movies
U11023,False,Michael Carter,Violence,foodanddrink
U50741,False,Alyssa Dixon,Sexual,tv
U92050,True,Edward Jones,ED,kids
U28343,True,Jade Ruiz,,video
U91777,True,Patricia Knight,Sexual,foodanddrink
U40495,True,John Cole,Sexual,autos
U6003,True,Laura Rivas,Violence,movies
U39259,True,Chad Brown,Violence,movies
U75886,True,Richard Walton,SSH,autos
U60157,False,Mr. Brandon Russell,Violence,middleeast
U65072,True,Dean Alvarez,ED,sports
U63431,False,Brent Garcia,,news
U19491,True,Emily Wolf,,middleeast
U13965,True,Kayla Noble,SSH,lifestyle
U45576,False,Kevin Holmes,,entertainment
U76668,False,Bianca Ortiz,Violence,video
U65067,True,Eddie Griffin,Violence,lifestyle
U1552,True,Carolyn Carson,ED,sports
U77690,True,Victoria Vaughan,,tv
U46105,False,Angel Ellis MD,ED,kids
U81287,True,Emily Williams,Sexual,northamerica
U4162,True,Lisa Sherman,SSH,entertainment
U12994,False,Brandi Jones,SSH,tv
U38672,True,Taylor Owens,ED,kids
U13405,False,Christopher Smith,SSH,kids
U55822,True,Andrew Franco,ED,news
U58795,False,Peter Farmer,SSH,kids
U45059,False,David Smith,ED,health
U83275,True,Denise Weiss,,northamerica
U64783,True,Leslie Fletcher,Violence,health
U70183,True,Christy Harrell,Violence,autos
U84768,True,Morgan Franklin,ED,lifestyle
U39989,False,Melanie Clark,ED,foodanddrink
U27696,False,Richard Shaw,Violence,travel
U26641,False,Randy Lopez,Violence,tv
U3289,True,David Rogers,Violence,sports
U78943,True,Kayla Koch,Sexual,lifestyle
U28862,False,Erin White,ED,middleeast
U69310,True,Brad Lee,Sexual,northamerica
U47650,True,Leslie Douglas,ED,health
U36180,True,Chris Cain,Sexual,movies
U24008,True,Matthew Sanchez,Sexual,kids
U60010,False,Caroline Guerrero,Violence,travel
U42662,False,Eric Davis,Sexual,tv
U70007,False,John Figueroa,Sexual,lifestyle
U91310,False,Jennifer Smith,SSH,middleeast
U51052,True,Alfred Solomon,,tv
U66003,False,Dawn Hammond MD,Sexual,sports
U26889,True,James Estrada,ED,movies
U71304,False,Margaret Reid,SSH,music
U45969,False,Brandon Hayes,ED,movies
U76437,False,Jason Ramirez,ED,weather
U36326,True,Tami Davis,,weather
U17908,False,Kimberly Matthews,SSH,weather
U6239,False,David Dawson,,finance
U22188,True,Michelle Hodge,SSH,video
U83071,True,Angela Gardner,ED,finance
U31388,False,Andrew Rice,SSH,video
U59912,True,Justin Jennings,Violence,movies
U10619,True,Joshua King,ED,news
U17762,False,Jessica Brown,SSH,sports
U28421,False,Russell Garner,Violence,travel
U74946,False,Crystal Blake,,music
U82331,False,David Clark,Violence,news
U39291,True,Deborah Maddox,SSH,northamerica
U69448,True,Brenda Kelly,,sports
U81255,False,Robin Nash,Violence,health
U54218,False,David Henson,ED,news
U54410,True,Christina Miller,Sexual,weather
U49330,False,Robert Lee,,movies
U41652,False,Joseph Maldonado,SSH,lifestyle
U8989,True,Maureen Thornton,Sexual,news
U3607,True,Victoria Hendricks,Violence,movies
U33312,True,Janet Cruz,SSH,tv
U32475,True,Bradley Avila,ED,sports
U42655,True,Ricky Ruiz,ED,northamerica
U58451,True,Michele Smith,SSH,middleeast
U78100,True,Joseph Smith,Sexual,sports
U21205,False,Ryan James,SSH,news
U52229,True,Jennifer Scott,Sexual,video
U44700,False,John Medina,SSH,kids
U69678,True,Heather Smith,SSH,news
U30873,True,Daniel Patterson,,middleeast
U35785,False,Richard Walters,Sexual,tv
U71694,True,Michael Lucas,Sexual,foodanddrink
U26170,True,Rachel Schultz,ED,movies
U15683,True,Timothy Rice,Violence,music
U58499,True,William Simmons,,video
U23358,False,Jennifer Ayers,,news
U48084,True,Jessica Kelly,SSH,kids
U63743,True,Jennifer Johnson,SSH,foodanddrink
U72058,True,Harold Johnson,ED,finance
U22403,False,Jennifer Cook,Violence,kids
U65914,True,Lisa Price,Violence,sports
U37716,True,Dennis Lynch,Violence,movies
U44845,True,Audrey Turner,SSH,sports
U11799,True,Jennifer Fischer,ED,sports
U33752,False,Steven Rodgers,,northamerica
U57338,True,Kerry Hays,ED,health
U71520,False,Matthew Ritter,ED,tv
U86085,False,Nathan Horton,ED,foodanddrink
U7473,True,Laurie Taylor,SSH,weather
U38061,False,Anne Garcia,,weather
U80314,False,Alexander Davis,SSH,travel
U3248,True,Stacey Armstrong,ED,movies
U81294,True,Sherri Luna,Violence,travel
U64076,False,Chad Rodriguez,ED,music
U91393,False,Kendra Johnson,SSH,music
U63461,False,Jody Shepard,ED,northamerica
U93479,False,Pamela Marshall,Sexual,autos
U86762,True,James Jenkins,Sexual,foodanddrink
U93685,False,Dominic Hanson,,kids
U30463,False,Anthony Foster,Sexual,health
U53369,False,Pam Nelson,SSH,kids
U68418,True,Christine Lawrence,Violence,weather
U38929,True,Sylvia Garcia,Violence,autos
U45514,True,Mark Turner,Sexual,health
U2948,False,Heather Beck,,weather
U900,True,Joshua Johnson,Sexual,weather
U23601,False,Michelle Cruz,Sexual,video
U77993,False,Natalie Moore,Sexual,middleeast
U51659,False,Tristan Bishop,ED,video
U19978,False,Brian Weaver,SSH,autos
U27340,False,Lindsey Lewis,ED,sports
U55161,True,Angel Holmes,Sexual,video
U43111,False,Martha Mckee,,tv
U8263,False,Stephen Thompson,Violence,middleeast
U66737,False,Karen Perkins,ED,video
U80659,True,Donald Lee,SSH,finance
U16275,True,Richard Robinson,Sexual,video
U25699,True,Rebekah Christian,,autos
U84056,True,Robert Jones,SSH,music
U21585,False,Beverly Yates,ED,middleeast
U15355,True,Kristin Dixon,Sexual,lifestyle
U26005,False,Kenneth Fisher,Violence,finance
U65029,False,Glenn Stanley,Violence,travel
U78841,True,Brittany Dennis,Violence,autos
U86616,False,Leah Turner,SSH,health
U11849,False,Rebecca Kelley,SSH,autos
U40093,True,Pamela Dunlap,SSH,health
U73089,False,David Chavez,ED,lifestyle
U43279,True,Andrew Rodriguez,SSH,video
